read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1530	-8	29.951235	29.581046	-0.370190	0	26	0.0169050715	98.309493	98.316062	1518	6	6	14
0036953b-980e-47f3-bdd0-3923921aff69	318	315	-3	27.578616	27.371429	-0.207188	0	9	0.0283018868	97.169811	97.169811	309	6	0	3
00585866-be90-4bff-bf96-a5155418ff88	1397	1402	5	35.207588	35.176177	-0.031411	0	10	0.0071326676	99.286733	99.287242	1393	3	6	1
006afbd3-a5dd-488e-bcc6-e265cf8abbcd	3637	3643	6	30.710476	30.818831	0.108355	0	25	0.0068624760	99.313752	99.314693	3623	9	11	5
0073f3c0-5af0-4691-8100-10c5a30efc55	573	571	-2	40.788831	40.551664	-0.237167	0	4	0.0069808028	99.301920	99.301920	569	2	0	2
00bb5df4-101b-4549-99f2-5df722844f98	972	971	-1	40.168724	39.954686	-0.214038	0	1	0.0010288066	99.897119	99.897119	971	0	0	1
00ef6a11-0fe8-400e-ade3-650aa30da177	360	360	0	33.305556	33.627778	0.322222	0	3	0.0083333333	99.166667	99.168975	358	1	1	1
0137c47d-6551-4f1a-84f4-e9369da48266	1132	1132	0	38.645760	38.728799	0.083039	0	5	0.0044169611	99.558304	99.558694	1128	3	1	1
01796034-9e1f-44db-8b06-2297bff85ab7	3206	3203	-3	36.148784	36.060880	-0.087903	0	19	0.0059263880	99.407361	99.408284	3192	6	5	8
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3151	6	40.947854	40.978737	0.030883	0	11	0.0034909553	99.650904	99.651126	3142	1	8	2
0202d0c0-9e10-4fb4-9908-d41d3583c054	488	489	1	37.147541	36.652352	-0.495189	0	1	0.0020449898	99.795501	99.795501	488	0	1	0
029ac4f8-d2fe-4760-833c-8b952b71c658	357	359	2	28.593838	28.153203	-0.440634	0	6	0.0167130919	98.328691	98.333333	354	2	3	1
02ac7244-7cba-4d0c-800e-ddeac889047e	2011	2011	0	41.400796	41.595724	0.194928	1	0	0.0000000000	100.000000	100.000000	2011	0	0	0
02d9a072-aa01-41d8-9931-4f5972bdf075	4565	4564	-1	38.745893	38.735539	-0.010354	0	10	0.0021905805	99.780942	99.781134	4559	1	4	5
03404653-6e35-47ab-b9e4-b98f15b9e6e8	3961	3961	0	38.854582	38.811916	-0.042666	0	16	0.0040393840	99.596062	99.596673	3951	4	6	6
03ca6578-9f5b-4f53-8577-51ae5ec47898	31581	31572	-9	38.980210	38.905771	-0.074439	0	63	0.0019948703	99.800513	99.800627	31536	18	18	27
