read_id	clean_length	perturbed_length	length_change	clean_mean_qscore	perturbed_mean_qscore	mean_qscore_change	sequence_identical	edit_distance	normalized_edit_distance	sequence_identity_percent	alignment_identity_percent	matches	substitutions	insertions	deletions
000ed7f1-bc62-4311-bf8c-218e4a715d9a	1538	1562	24	29.951235	25.174136	-4.777100	0	67	0.0428937260	95.710627	95.751427	1510	13	39	15
0036953b-980e-47f3-bdd0-3923921aff69	318	320	2	27.578616	26.984375	-0.594241	0	16	0.0500000000	95.000000	95.076923	309	4	7	5
00585866-be90-4bff-bf96-a5155418ff88	1397	1396	-1	35.207588	33.358883	-1.848705	0	20	0.0143163923	98.568361	98.575499	1384	5	7	8
006afbd3-a5dd-488e-bcc6-e265cf8abbcd	3637	3640	3	30.710476	28.794780	-1.915695	0	100	0.0274725275	97.252747	97.275204	3570	37	33	30
0073f3c0-5af0-4691-8100-10c5a30efc55	573	574	1	40.788831	38.090592	-2.698238	0	2	0.0034843206	99.651568	99.651568	572	1	1	0
00bb5df4-101b-4549-99f2-5df722844f98	972	969	-3	40.168724	37.425181	-2.743544	0	5	0.0051440329	99.485597	99.485597	967	2	0	3
00ef6a11-0fe8-400e-ade3-650aa30da177	360	398	38	33.305556	28.311558	-4.993998	0	40	0.1005025126	89.949749	89.974937	359	0	39	1
0137c47d-6551-4f1a-84f4-e9369da48266	1132	1134	2	38.645760	34.997354	-3.648405	0	10	0.0088183422	99.118166	99.119718	1126	4	4	2
01796034-9e1f-44db-8b06-2297bff85ab7	3206	3217	11	36.148784	33.165061	-2.983723	0	65	0.0202051601	97.979484	97.988239	3166	26	25	14
01f5e7c3-c75d-4cc9-b8dd-89e4a6777b66	3145	3149	4	40.947854	39.231185	-1.716669	0	28	0.0088917117	99.110829	99.113644	3131	4	14	10
0202d0c0-9e10-4fb4-9908-d41d3583c054	488	489	1	37.147541	34.654397	-2.493144	0	1	0.0020449898	99.795501	99.795501	488	0	1	0
029ac4f8-d2fe-4760-833c-8b952b71c658	357	354	-3	28.593838	25.949153	-2.644685	0	12	0.0336134454	96.638655	96.666667	348	3	3	6
02ac7244-7cba-4d0c-800e-ddeac889047e	2011	2012	1	41.400796	40.503976	-0.896819	0	3	0.0014910537	99.850895	99.850969	2010	0	2	1
02d9a072-aa01-41d8-9931-4f5972bdf075	4565	4550	-15	38.745893	36.764396	-1.981497	0	36	0.0078860898	99.211391	99.212426	4535	9	6	21
03404653-6e35-47ab-b9e4-b98f15b9e6e8	3961	3961	0	38.854582	36.948498	-1.906084	0	39	0.0098459985	99.015400	99.018127	3933	17	11	11
03ca6578-9f5b-4f53-8577-51ae5ec47898	31581	31554	-27	38.980210	36.404862	-2.575348	0	285	0.0090244134	99.097559	99.100038	31383	84	87	114
0465a968-47f0-46f3-8864-eaa7e7324a76	284	304	20	1.690141	1.529605	-0.160536	0	250	0.8223684211	17.763158	17.763158	54	230	20	0
04cb0728-880b-430c-b213-b8c0cd5c50ff	481	481	0	31.347193	28.449064	-2.898129	0	6	0.0124740125	98.752599	98.757764	477	2	2	2
04fd143c-6822-4623-bb7a-91c71f7bcd14	590	590	0	40.889831	38.876271	-2.013559	1	0	0.0000000000	100.000000	100.000000	590	0	0	0
0505bf07-6018-40c7-98b3-86786d8c29ab	2561	2572	11	38.689965	35.629860	-3.060105	0	37	0.0143856921	98.561431	98.567557	2546	4	22	11
065a405f-77de-4fa2-8b96-670e3383ebf6	10508	10445	-63	38.732394	34.085304	-4.647090	0	207	0.0196992767	98.030072	98.037915	10343	60	42	105
0687c6bb-6432-4c63-ba47-a6068b66462f	1233	1265	32	38.921330	36.946245	-1.975085	0	48	0.0379446640	96.205534	96.226415	1224	2	39	7
